source	text	source_code	weight	missing_chars
cn_dicts/41448.dict.yaml	𤣻	mo	0	𤣻
cn_dicts/41448.dict.yaml	𤹴	mo	0	𤹴
cn_dicts/41448.dict.yaml	𤿖	mo	0	𤿖
cn_dicts/41448.dict.yaml	𥂓	mo	0	𥂓
cn_dicts/41448.dict.yaml	𥄕	mo	0	𥄕
cn_dicts/41448.dict.yaml	𥕓	mo	0	𥕓
cn_dicts/41448.dict.yaml	𥙎	mo	0	𥙎
cn_dicts/41448.dict.yaml	𥞪	mo	0	𥞪
cn_dicts/41448.dict.yaml	𥬎	mo	0	𥬎
cn_dicts/41448.dict.yaml	𥱹	mo	0	𥱹
cn_dicts/41448.dict.yaml	𥽘	mo	0	𥽘
cn_dicts/41448.dict.yaml	𥿉	mo	0	𥿉
cn_dicts/41448.dict.yaml	𦅔	mo	0	𦅔
cn_dicts/41448.dict.yaml	𦔭	mo	0	𦔭
cn_dicts/41448.dict.yaml	𦟟	mo	0	𦟟
cn_dicts/41448.dict.yaml	𦥦	mo	0	𦥦
cn_dicts/41448.dict.yaml	𦫕	mo	0	𦫕
cn_dicts/41448.dict.yaml	𦮅	mo	0	𦮅
cn_dicts/41448.dict.yaml	𧀅	mo	0	𧀅
cn_dicts/41448.dict.yaml	𧕤	mo	0	𧕤
cn_dicts/41448.dict.yaml	𧕥	mo	0	𧕥
cn_dicts/41448.dict.yaml	𧠓	mo	0	𧠓
cn_dicts/41448.dict.yaml	𧥟	mo	0	𧥟
cn_dicts/41448.dict.yaml	𧰱	mo	0	𧰱
cn_dicts/41448.dict.yaml	𧻙	mo	0	𧻙
cn_dicts/41448.dict.yaml	𧼟	mo	0	𧼟
cn_dicts/41448.dict.yaml	𧿴	mo	0	𧿴
cn_dicts/41448.dict.yaml	𨆽	mo	0	𨆽
cn_dicts/41448.dict.yaml	𨟖	mo	0	𨟖
cn_dicts/41448.dict.yaml	𨰞	mo	0	𨰞
cn_dicts/41448.dict.yaml	𨱱	mo	0	𨱱
cn_dicts/41448.dict.yaml	𩃁	mo	0	𩃁
cn_dicts/41448.dict.yaml	𩄻	mo	0	𩄻
cn_dicts/41448.dict.yaml	𩌧	mo	0	𩌧
cn_dicts/41448.dict.yaml	𩎟	mo	0	𩎟
cn_dicts/41448.dict.yaml	𩐻	mo	0	𩐻
cn_dicts/41448.dict.yaml	𩑦	mo	0	𩑦
cn_dicts/41448.dict.yaml	𩑷	mo	0	𩑷
cn_dicts/41448.dict.yaml	𩞁	mo	0	𩞁
cn_dicts/41448.dict.yaml	𩟠	mo	0	𩟠
cn_dicts/41448.dict.yaml	𩢖	mo	0	𩢖
cn_dicts/41448.dict.yaml	𩢷	mo	0	𩢷
cn_dicts/41448.dict.yaml	𩥔	mo	0	𩥔
cn_dicts/41448.dict.yaml	𩪮	mo	0	𩪮
cn_dicts/41448.dict.yaml	𩿣	mo	0	𩿣
cn_dicts/41448.dict.yaml	𪍇	mo	0	𪍇
cn_dicts/41448.dict.yaml	𪍤	mo	0	𪍤
cn_dicts/41448.dict.yaml	𪎠	mo	0	𪎠
cn_dicts/41448.dict.yaml	𪏟	mo	0	𪏟
cn_dicts/41448.dict.yaml	𪒂	mo	0	𪒂
cn_dicts/41448.dict.yaml	𪒇	mo	0	𪒇
cn_dicts/41448.dict.yaml	㖼	mou	0	㖼
cn_dicts/41448.dict.yaml	㭌	mou	0	㭌
cn_dicts/41448.dict.yaml	㼋	mou	0	㼋
cn_dicts/41448.dict.yaml	䋷	mou	0	䋷
cn_dicts/41448.dict.yaml	䍒	mou	0	䍒
cn_dicts/41448.dict.yaml	䏬	mou	0	䏬
cn_dicts/41448.dict.yaml	䗋	mou	0	䗋
cn_dicts/41448.dict.yaml	䥐	mou	0	䥐
cn_dicts/41448.dict.yaml	䦈	mou	0	䦈
cn_dicts/41448.dict.yaml	䱕	mou	0	䱕
cn_dicts/41448.dict.yaml	𠀱	mou	0	𠀱
cn_dicts/41448.dict.yaml	𠥨	mou	0	𠥨
cn_dicts/41448.dict.yaml	𢃱	mou	0	𢃱
cn_dicts/41448.dict.yaml	𢜯	mou	0	𢜯
cn_dicts/41448.dict.yaml	𣫬	mou	0	𣫬
cn_dicts/41448.dict.yaml	𥆆	mou	0	𥆆
cn_dicts/41448.dict.yaml	𥿵	mou	0	𥿵
cn_dicts/41448.dict.yaml	𦊋	mou	0	𦊋
cn_dicts/41448.dict.yaml	𦊎	mou	0	𦊎
cn_dicts/41448.dict.yaml	𦋡	mou	0	𦋡
cn_dicts/41448.dict.yaml	𦭷	mou	0	𦭷
cn_dicts/41448.dict.yaml	𦳑	mou	0	𦳑
cn_dicts/41448.dict.yaml	𦺒	mou	0	𦺒
cn_dicts/41448.dict.yaml	𧎄	mou	0	𧎄
cn_dicts/41448.dict.yaml	𧎻	mou	0	𧎻
cn_dicts/41448.dict.yaml	𨴍	mou	0	𨴍
cn_dicts/41448.dict.yaml	𩢫	mou	0	𩢫
cn_dicts/41448.dict.yaml	𩶢	mou	0	𩶢
cn_dicts/41448.dict.yaml	㒇	mu	0	㒇
cn_dicts/41448.dict.yaml	㙁	mu	0	㙁
cn_dicts/41448.dict.yaml	㜈	mu	0	㜈
cn_dicts/41448.dict.yaml	㟂	mu	0	㟂
cn_dicts/41448.dict.yaml	㡔	mu	0	㡔
cn_dicts/41448.dict.yaml	㣎	mu	0	㣎
cn_dicts/41448.dict.yaml	㧅	mu	0	㧅
cn_dicts/41448.dict.yaml	㫛	mu	0	㫛
cn_dicts/41448.dict.yaml	㾇	mu	0	㾇
cn_dicts/41448.dict.yaml	䀲	mu	0	䀲
cn_dicts/41448.dict.yaml	䁼	mu	0	䁼
cn_dicts/41448.dict.yaml	䊾	mu	0	䊾
cn_dicts/41448.dict.yaml	䑵	mu	0	䑵
cn_dicts/41448.dict.yaml	䥈	mu	0	䥈
cn_dicts/41448.dict.yaml	䧔	mu	0	䧔
cn_dicts/41448.dict.yaml	䮸	mu	0	䮸
cn_dicts/41448.dict.yaml	䱯	mu	0	䱯
cn_dicts/41448.dict.yaml	𠺖	mu	0	𠺖
cn_dicts/41448.dict.yaml	𡵬	mu	0	𡵬
cn_dicts/41448.dict.yaml	𢘃	mu	0	𢘃
cn_dicts/41448.dict.yaml	𢜯	mu	0	𢜯
cn_dicts/41448.dict.yaml	𢟨	mu	0	𢟨
cn_dicts/41448.dict.yaml	𣈊	mu	0	𣈊
cn_dicts/41448.dict.yaml	𣳠	mu	0	𣳠
cn_dicts/41448.dict.yaml	𤚅	mu	0	𤚅
cn_dicts/41448.dict.yaml	𤝂	mu	0	𤝂
cn_dicts/41448.dict.yaml	𤝕	mu	0	𤝕
cn_dicts/41448.dict.yaml	𤵝	mu	0	𤵝
cn_dicts/41448.dict.yaml	𥄈	mu	0	𥄈
cn_dicts/41448.dict.yaml	𥣸	mu	0	𥣸
cn_dicts/41448.dict.yaml	𥰻	mu	0	𥰻
cn_dicts/41448.dict.yaml	𦃤	mu	0	𦃤
cn_dicts/41448.dict.yaml	𦱒	mu	0	𦱒
cn_dicts/41448.dict.yaml	𧚀	mu	0	𧚀
cn_dicts/41448.dict.yaml	𧩒	mu	0	𧩒
cn_dicts/41448.dict.yaml	𧬏	mu	0	𧬏
cn_dicts/41448.dict.yaml	𧰷	mu	0	𧰷
cn_dicts/41448.dict.yaml	𨈶	mu	0	𨈶
cn_dicts/41448.dict.yaml	𨍎	mu	0	𨍎
cn_dicts/41448.dict.yaml	𨎸	mu	0	𨎸
cn_dicts/41448.dict.yaml	𨡭	mu	0	𨡭
cn_dicts/41448.dict.yaml	𨢢	mu	0	𨢢
cn_dicts/41448.dict.yaml	𩡨	mu	0	𩡨
cn_dicts/41448.dict.yaml	𩬍	mu	0	𩬍
cn_dicts/41448.dict.yaml	𩵦	mu	0	𩵦
cn_dicts/41448.dict.yaml	𩶖	mu	0	𩶖
cn_dicts/41448.dict.yaml	𩶩	mu	0	𩶩
cn_dicts/41448.dict.yaml	𪎫	mu	0	𪎫
cn_dicts/41448.dict.yaml	㗙	na	0	㗙
cn_dicts/41448.dict.yaml	㘝	na	0	㘝
cn_dicts/41448.dict.yaml	㙁	na	0	㙁
cn_dicts/41448.dict.yaml	㧱	na	0	㧱
cn_dicts/41448.dict.yaml	㨥	na	0	㨥
cn_dicts/41448.dict.yaml	㭯	na	0	㭯
cn_dicts/41448.dict.yaml	㴸	na	0	㴸
cn_dicts/41448.dict.yaml	䀑	na	0	䀑
cn_dicts/41448.dict.yaml	䅞	na	0	䅞
cn_dicts/41448.dict.yaml	䇣	na	0	䇣
cn_dicts/41448.dict.yaml	䇱	na	0	䇱
cn_dicts/41448.dict.yaml	䈫	na	0	䈫
cn_dicts/41448.dict.yaml	䎎	na	0	䎎
cn_dicts/41448.dict.yaml	䏧	na	0	䏧
cn_dicts/41448.dict.yaml	䖓	na	0	䖓
cn_dicts/41448.dict.yaml	䖧	na	0	䖧
cn_dicts/41448.dict.yaml	䛔	na	0	䛔
cn_dicts/41448.dict.yaml	䞕	na	0	䞕
cn_dicts/41448.dict.yaml	䟜	na	0	䟜
cn_dicts/41448.dict.yaml	䪏	na	0	䪏
cn_dicts/41448.dict.yaml	䫱	na	0	䫱
cn_dicts/41448.dict.yaml	䱹	na	0	䱹
cn_dicts/41448.dict.yaml	𠕄	na	0	𠕄
cn_dicts/41448.dict.yaml	𠱲	na	0	𠱲
cn_dicts/41448.dict.yaml	𠴾	na	0	𠴾
cn_dicts/41448.dict.yaml	𡤙	na	0	𡤙
cn_dicts/41448.dict.yaml	𡰀	na	0	𡰀
cn_dicts/41448.dict.yaml	𡷝	na	0	𡷝
cn_dicts/41448.dict.yaml	𢇵	na	0	𢇵
cn_dicts/41448.dict.yaml	𢓇	na	0	𢓇
cn_dicts/41448.dict.yaml	𢜲	na	0	𢜲
cn_dicts/41448.dict.yaml	𢡏	na	0	𢡏
cn_dicts/41448.dict.yaml	𣅚	na	0	𣅚
cn_dicts/41448.dict.yaml	𣡰	na	0	𣡰
cn_dicts/41448.dict.yaml	𣸏	na	0	𣸏
cn_dicts/41448.dict.yaml	𣹵	na	0	𣹵
cn_dicts/41448.dict.yaml	𤓷	na	0	𤓷
cn_dicts/41448.dict.yaml	𤔀	na	0	𤔀
cn_dicts/41448.dict.yaml	𤝒	na	0	𤝒
cn_dicts/41448.dict.yaml	𤡤	na	0	𤡤
cn_dicts/41448.dict.yaml	𤬷	na	0	𤬷
cn_dicts/41448.dict.yaml	𤭠	na	0	𤭠
cn_dicts/41448.dict.yaml	𤱅	na	0	𤱅
cn_dicts/41448.dict.yaml	𤱆	na	0	𤱆
cn_dicts/41448.dict.yaml	𤷈	na	0	𤷈
cn_dicts/41448.dict.yaml	𤸏	na	0	𤸏
cn_dicts/41448.dict.yaml	𤸻	na	0	𤸻
cn_dicts/41448.dict.yaml	𥍲	na	0	𥍲
cn_dicts/41448.dict.yaml	𥑒	na	0	𥑒
cn_dicts/41448.dict.yaml	𥹉	na	0	𥹉
cn_dicts/41448.dict.yaml	𥿃	na	0	𥿃
cn_dicts/41448.dict.yaml	𦙜	na	0	𦙜
cn_dicts/41448.dict.yaml	𦛐	na	0	𦛐
cn_dicts/41448.dict.yaml	𦣀	na	0	𦣀
cn_dicts/41448.dict.yaml	𦬻	na	0	𦬻
cn_dicts/41448.dict.yaml	𦳐	na	0	𦳐
cn_dicts/41448.dict.yaml	𧋡	na	0	𧋡
cn_dicts/41448.dict.yaml	𧘽	na	0	𧘽
cn_dicts/41448.dict.yaml	𧤣	na	0	𧤣
cn_dicts/41448.dict.yaml	𧦮	na	0	𧦮
cn_dicts/41448.dict.yaml	𧰹	na	0	𧰹
cn_dicts/41448.dict.yaml	𩏼	na	0	𩏼
cn_dicts/41448.dict.yaml	𩚛	na	0	𩚛
cn_dicts/41448.dict.yaml	𩮅	na	0	𩮅
cn_dicts/41448.dict.yaml	𩮸	na	0	𩮸
cn_dicts/41448.dict.yaml	𩹾	na	0	𩹾
cn_dicts/41448.dict.yaml	𪌅	na	0	𪌅
cn_dicts/41448.dict.yaml	𪐀	na	0	𪐀
cn_dicts/41448.dict.yaml	𪗝	na	0	𪗝
cn_dicts/41448.dict.yaml	㚷	nai	0	㚷
cn_dicts/41448.dict.yaml	㜨	nai	0	㜨
cn_dicts/41448.dict.yaml	㜷	nai	0	㜷
cn_dicts/41448.dict.yaml	㮈	nai	0	㮈
cn_dicts/41448.dict.yaml	㮏	nai	0	㮏
cn_dicts/41448.dict.yaml	㲡	nai	0	㲡
cn_dicts/41448.dict.yaml	㾍	nai	0	㾍
cn_dicts/41448.dict.yaml	䅞	nai	0	䅞
cn_dicts/41448.dict.yaml	䍲	nai	0	䍲
cn_dicts/41448.dict.yaml	䘅	nai	0	䘅
cn_dicts/41448.dict.yaml	䯮	nai	0	䯮
cn_dicts/41448.dict.yaml	䱞	nai	0	䱞
cn_dicts/41448.dict.yaml	𠧟	nai	0	𠧟
cn_dicts/41448.dict.yaml	𠧤	nai	0	𠧤
cn_dicts/41448.dict.yaml	𡞫	nai	0	𡞫
cn_dicts/41448.dict.yaml	𡨵	nai	0	𡨵
cn_dicts/41448.dict.yaml	𡮙	nai	0	𡮙
cn_dicts/41448.dict.yaml	𢉓	nai	0	𢉓
cn_dicts/41448.dict.yaml	𣉘	nai	0	𣉘
cn_dicts/41448.dict.yaml	𣮦	nai	0	𣮦
cn_dicts/41448.dict.yaml	𥄗	nai	0	𥄗
cn_dicts/41448.dict.yaml	𥉃	nai	0	𥉃
cn_dicts/41448.dict.yaml	𦓎	nai	0	𦓎
cn_dicts/41448.dict.yaml	𦔹	nai	0	𦔹
cn_dicts/41448.dict.yaml	𦠸	nai	0	𦠸
cn_dicts/41448.dict.yaml	𦳐	nai	0	𦳐
cn_dicts/41448.dict.yaml	𦶅	nai	0	𦶅
cn_dicts/41448.dict.yaml	𨎡	nai	0	𨎡
cn_dicts/41448.dict.yaml	𨒨	nai	0	𨒨
cn_dicts/41448.dict.yaml	𩹟	nai	0	𩹟
cn_dicts/41448.dict.yaml	𪌞	nai	0	𪌞
cn_dicts/41448.dict.yaml	㓓	nan	0	㓓
cn_dicts/41448.dict.yaml	㫱	nan	0	㫱
cn_dicts/41448.dict.yaml	㬮	nan	0	㬮
cn_dicts/41448.dict.yaml	㽖	nan	0	㽖
cn_dicts/41448.dict.yaml	䁪	nan	0	䁪
cn_dicts/41448.dict.yaml	䈒	nan	0	䈒
cn_dicts/41448.dict.yaml	䊖	nan	0	䊖
cn_dicts/41448.dict.yaml	䔜	nan	0	䔜
cn_dicts/41448.dict.yaml	䔳	nan	0	䔳
cn_dicts/41448.dict.yaml	䕼	nan	0	䕼
cn_dicts/41448.dict.yaml	䛁	nan	0	䛁
cn_dicts/41448.dict.yaml	䶲	nan	0	䶲
cn_dicts/41448.dict.yaml	𡆤	nan	0	𡆤
cn_dicts/41448.dict.yaml	𡆱	nan	0	𡆱
cn_dicts/41448.dict.yaml	𡆲	nan	0	𡆲
cn_dicts/41448.dict.yaml	𢪈	nan	0	𢪈
cn_dicts/41448.dict.yaml	𢬷	nan	0	𢬷
cn_dicts/41448.dict.yaml	𤌔	nan	0	𤌔
cn_dicts/41448.dict.yaml	𤱣	nan	0	𤱣
cn_dicts/41448.dict.yaml	𤽲	nan	0	𤽲
cn_dicts/41448.dict.yaml	𤿏	nan	0	𤿏
cn_dicts/41448.dict.yaml	𦍀	nan	0	𦍀
cn_dicts/41448.dict.yaml	𦛚	nan	0	𦛚
cn_dicts/41448.dict.yaml	𦝧	nan	0	𦝧
cn_dicts/41448.dict.yaml	𦶈	nan	0	𦶈
cn_dicts/41448.dict.yaml	𧇙	nan	0	𧇙
cn_dicts/41448.dict.yaml	𧕴	nan	0	𧕴
cn_dicts/41448.dict.yaml	𧹞	nan	0	𧹞
cn_dicts/41448.dict.yaml	𨠹	nan	0	𨠹
cn_dicts/41448.dict.yaml	𨦳	nan	0	𨦳
cn_dicts/41448.dict.yaml	𨴌	nan	0	𨴌
cn_dicts/41448.dict.yaml	𨴘	nan	0	𨴘
cn_dicts/41448.dict.yaml	𨵴	nan	0	𨵴
cn_dicts/41448.dict.yaml	𩅠	nan	0	𩅠
cn_dicts/41448.dict.yaml	𩈑	nan	0	𩈑
cn_dicts/41448.dict.yaml	𩈶	nan	0	𩈶
cn_dicts/41448.dict.yaml	𩹞	nan	0	𩹞
cn_dicts/41448.dict.yaml	㒄	nang	0	㒄
cn_dicts/41448.dict.yaml	㶞	nang	0	㶞
cn_dicts/41448.dict.yaml	䂇	nang	0	䂇
cn_dicts/41448.dict.yaml	𠶬	nang	0	𠶬
cn_dicts/41448.dict.yaml	𡿝	nang	0	𡿝
cn_dicts/41448.dict.yaml	𢖧	nang	0	𢖧
cn_dicts/41448.dict.yaml	𣰶	nang	0	𣰶
cn_dicts/41448.dict.yaml	𦈃	nang	0	𦈃
cn_dicts/41448.dict.yaml	𦗳	nang	0	𦗳
cn_dicts/41448.dict.yaml	𦣘	nang	0	𦣘
cn_dicts/41448.dict.yaml	𧅺	nang	0	𧅺
cn_dicts/41448.dict.yaml	𧖒	nang	0	𧖒
cn_dicts/41448.dict.yaml	𧟘	nang	0	𧟘
cn_dicts/41448.dict.yaml	𨳆	nang	0	𨳆
cn_dicts/41448.dict.yaml	𩛡	nang	0	𩛡
cn_dicts/41448.dict.yaml	𩜒	nang	0	𩜒
cn_dicts/41448.dict.yaml	㑎	nao	0	㑎
cn_dicts/41448.dict.yaml	㛴	nao	0	㛴
cn_dicts/41448.dict.yaml	㞪	nao	0	㞪
cn_dicts/41448.dict.yaml	㧘	nao	0	㧘
cn_dicts/41448.dict.yaml	㺀	nao	0	㺀
cn_dicts/41448.dict.yaml	㺁	nao	0	㺁
cn_dicts/41448.dict.yaml	䃩	nao	0	䃩
cn_dicts/41448.dict.yaml	䄩	nao	0	䄩
cn_dicts/41448.dict.yaml	䑋	nao	0	䑋
cn_dicts/41448.dict.yaml	䙹	nao	0	䙹
cn_dicts/41448.dict.yaml	䛝	nao	0	䛝
cn_dicts/41448.dict.yaml	䜀	nao	0	䜀
cn_dicts/41448.dict.yaml	䜧	nao	0	䜧
cn_dicts/41448.dict.yaml	䫸	nao	0	䫸
cn_dicts/41448.dict.yaml	䴃	nao	0	䴃
cn_dicts/41448.dict.yaml	𠊦	nao	0	𠊦
cn_dicts/41448.dict.yaml	𠡷	nao	0	𠡷
cn_dicts/41448.dict.yaml	𡍍	nao	0	𡍍
cn_dicts/41448.dict.yaml	𡽧	nao	0	𡽧
cn_dicts/41448.dict.yaml	𡾂	nao	0	𡾂
cn_dicts/41448.dict.yaml	𡿺	nao	0	𡿺
cn_dicts/41448.dict.yaml	𢅈	nao	0	𢅈
cn_dicts/41448.dict.yaml	𢉵	nao	0	𢉵
cn_dicts/41448.dict.yaml	𢙐	nao	0	𢙐
cn_dicts/41448.dict.yaml	𢜸	nao	0	𢜸
cn_dicts/41448.dict.yaml	𢪼	nao	0	𢪼
cn_dicts/41448.dict.yaml	𣧽	nao	0	𣧽
cn_dicts/41448.dict.yaml	𣭺	nao	0	𣭺
cn_dicts/41448.dict.yaml	𣳦	nao	0	𣳦
cn_dicts/41448.dict.yaml	𤊲	nao	0	𤊲
cn_dicts/41448.dict.yaml	𤋫	nao	0	𤋫
cn_dicts/41448.dict.yaml	𤞍	nao	0	𤞍
cn_dicts/41448.dict.yaml	𤡤	nao	0	𤡤
cn_dicts/41448.dict.yaml	𤫕	nao	0	𤫕
cn_dicts/41448.dict.yaml	𤷻	nao	0	𤷻
cn_dicts/41448.dict.yaml	𥀮	nao	0	𥀮
cn_dicts/41448.dict.yaml	𥆲	nao	0	𥆲
cn_dicts/41448.dict.yaml	𥑪	nao	0	𥑪
cn_dicts/41448.dict.yaml	𥒢	nao	0	𥒢
cn_dicts/41448.dict.yaml	𦗮	nao	0	𦗮
cn_dicts/41448.dict.yaml	𧩣	nao	0	𧩣
cn_dicts/41448.dict.yaml	𧳀	nao	0	𧳀
cn_dicts/41448.dict.yaml	𧳦	nao	0	𧳦
cn_dicts/41448.dict.yaml	𧴓	nao	0	𧴓
cn_dicts/41448.dict.yaml	𧴙	nao	0	𧴙
cn_dicts/41448.dict.yaml	𨥸	nao	0	𨥸
cn_dicts/41448.dict.yaml	𨱵	nao	0	𨱵
cn_dicts/41448.dict.yaml	𩋈	nao	0	𩋈
cn_dicts/41448.dict.yaml	𩖯	nao	0	𩖯
cn_dicts/41448.dict.yaml	𩛋	nao	0	𩛋
cn_dicts/41448.dict.yaml	𩤘	nao	0	𩤘
cn_dicts/41448.dict.yaml	𩩀	nao	0	𩩀
cn_dicts/41448.dict.yaml	𩫔	nao	0	𩫔
cn_dicts/41448.dict.yaml	𩫺	nao	0	𩫺
cn_dicts/41448.dict.yaml	𩬷	nao	0	𩬷
cn_dicts/41448.dict.yaml	𩯆	nao	0	𩯆
cn_dicts/41448.dict.yaml	㕯	ne	0	㕯
cn_dicts/41448.dict.yaml	䅞	ne	0	䅞
cn_dicts/41448.dict.yaml	䎪	ne	0	䎪
cn_dicts/41448.dict.yaml	䭆	ne	0	䭆
cn_dicts/41448.dict.yaml	䭚	ne	0	䭚
cn_dicts/41448.dict.yaml	𢗉	ne	0	𢗉
cn_dicts/41448.dict.yaml	𣧍	ne	0	𣧍
cn_dicts/41448.dict.yaml	𧤜	ne	0	𧤜
cn_dicts/41448.dict.yaml	㐻	nei	0	㐻
cn_dicts/41448.dict.yaml	㖏	nei	0	㖏
cn_dicts/41448.dict.yaml	㘨	nei	0	㘨
cn_dicts/41448.dict.yaml	㨅	nei	0	㨅
cn_dicts/41448.dict.yaml	㼏	nei	0	㼏
cn_dicts/41448.dict.yaml	䇣	nei	0	䇣
cn_dicts/41448.dict.yaml	䜆	nei	0	䜆
cn_dicts/41448.dict.yaml	䡾	nei	0	䡾
cn_dicts/41448.dict.yaml	䲎	nei	0	䲎
cn_dicts/41448.dict.yaml	䳖	nei	0	䳖
cn_dicts/41448.dict.yaml	𠑚	nei	0	𠑚
cn_dicts/41448.dict.yaml	𠑛	nei	0	𠑛
cn_dicts/41448.dict.yaml	𡣢	nei	0	𡣢
cn_dicts/41448.dict.yaml	𢁩	nei	0	𢁩
cn_dicts/41448.dict.yaml	𢅼	nei	0	𢅼
cn_dicts/41448.dict.yaml	𢛉	nei	0	𢛉
cn_dicts/41448.dict.yaml	𣓃	nei	0	𣓃
cn_dicts/41448.dict.yaml	𥡭	nei	0	𥡭
cn_dicts/41448.dict.yaml	𨡌	nei	0	𨡌
cn_dicts/41448.dict.yaml	𩗔	nei	0	𩗔
cn_dicts/41448.dict.yaml	𩛞	nei	0	𩛞
cn_dicts/41448.dict.yaml	𩬀	nei	0	𩬀
cn_dicts/41448.dict.yaml	㒄	nen	0	㒄
cn_dicts/41448.dict.yaml	㜛	nen	0	㜛
cn_dicts/41448.dict.yaml	㯎	nen	0	㯎
cn_dicts/41448.dict.yaml	㶧	nen	0	㶧
cn_dicts/41448.dict.yaml	𡞾	nen	0	𡞾
cn_dicts/41448.dict.yaml	𧮠	nen	0	𧮠
cn_dicts/41448.dict.yaml	𨈗	nen	0	𨈗
cn_dicts/41448.dict.yaml	㲌	neng	0	㲌
cn_dicts/41448.dict.yaml	㴰	neng	0	㴰
cn_dicts/41448.dict.yaml	䏻	neng	0	䏻
cn_dicts/41448.dict.yaml	䘅	neng	0	䘅
cn_dicts/41448.dict.yaml	𠹌	neng	0	𠹌
cn_dicts/41448.dict.yaml	𢆂	neng	0	𢆂
cn_dicts/41448.dict.yaml	𨃳	neng	0	𨃳
cn_dicts/41448.dict.yaml	𨶙	neng	0	𨶙
cn_dicts/41448.dict.yaml	㞾	ni	0	㞾
cn_dicts/41448.dict.yaml	㠜	ni	0	㠜
cn_dicts/41448.dict.yaml	㣇	ni	0	㣇
cn_dicts/41448.dict.yaml	㥾	ni	0	㥾
cn_dicts/41448.dict.yaml	㦐	ni	0	㦐
cn_dicts/41448.dict.yaml	㧱	ni	0	㧱
cn_dicts/41448.dict.yaml	㪒	ni	0	㪒
cn_dicts/41448.dict.yaml	㮞	ni	0	㮞
cn_dicts/41448.dict.yaml	㲡	ni	0	㲡
cn_dicts/41448.dict.yaml	㲻	ni	0	㲻
cn_dicts/41448.dict.yaml	㵫	ni	0	㵫
cn_dicts/41448.dict.yaml	㹸	ni	0	㹸
cn_dicts/41448.dict.yaml	䀑	ni	0	䀑
cn_dicts/41448.dict.yaml	䁥	ni	0	䁥
cn_dicts/41448.dict.yaml	䍲	ni	0	䍲
cn_dicts/41448.dict.yaml	䕥	ni	0	䕥
cn_dicts/41448.dict.yaml	䘌	ni	0	䘌
cn_dicts/41448.dict.yaml	䘦	ni	0	䘦
cn_dicts/41448.dict.yaml	䘽	ni	0	䘽
cn_dicts/41448.dict.yaml	䛏	ni	0	䛏
cn_dicts/41448.dict.yaml	䝚	ni	0	䝚
cn_dicts/41448.dict.yaml	䦵	ni	0	䦵
cn_dicts/41448.dict.yaml	䧇	ni	0	䧇
cn_dicts/41448.dict.yaml	䭲	ni	0	䭲
cn_dicts/41448.dict.yaml	䮘	ni	0	䮘
cn_dicts/41448.dict.yaml	䰯	ni	0	䰯
cn_dicts/41448.dict.yaml	䵑	ni	0	䵑
cn_dicts/41448.dict.yaml	䵒	ni	0	䵒
cn_dicts/41448.dict.yaml	𠆵	ni	0	𠆵
cn_dicts/41448.dict.yaml	𠒰	ni	0	𠒰
cn_dicts/41448.dict.yaml	𠱘	ni	0	𠱘
cn_dicts/41448.dict.yaml	𠸺	ni	0	𠸺
cn_dicts/41448.dict.yaml	𠽬	ni	0	𠽬
cn_dicts/41448.dict.yaml	𡎳	ni	0	𡎳
cn_dicts/41448.dict.yaml	𡎿	ni	0	𡎿
cn_dicts/41448.dict.yaml	𡞭	ni	0	𡞭
cn_dicts/41448.dict.yaml	𡣁	ni	0	𡣁
cn_dicts/41448.dict.yaml	𡥦	ni	0	𡥦
cn_dicts/41448.dict.yaml	𡥨	ni	0	𡥨
cn_dicts/41448.dict.yaml	𡫸	ni	0	𡫸
cn_dicts/41448.dict.yaml	𡬗	ni	0	𡬗
cn_dicts/41448.dict.yaml	𢅟	ni	0	𢅟
cn_dicts/41448.dict.yaml	𢚮	ni	0	𢚮
cn_dicts/41448.dict.yaml	𢛜	ni	0	𢛜
cn_dicts/41448.dict.yaml	𢣚	ni	0	𢣚
cn_dicts/41448.dict.yaml	𢦱	ni	0	𢦱
cn_dicts/41448.dict.yaml	𣘗	ni	0	𣘗
cn_dicts/41448.dict.yaml	𣡋	ni	0	𣡋
cn_dicts/41448.dict.yaml	𣢞	ni	0	𣢞
cn_dicts/41448.dict.yaml	𣭙	ni	0	𣭙
cn_dicts/41448.dict.yaml	𣲷	ni	0	𣲷
cn_dicts/41448.dict.yaml	𤙌	ni	0	𤙌
cn_dicts/41448.dict.yaml	𤦤	ni	0	𤦤
cn_dicts/41448.dict.yaml	𥄽	ni	0	𥄽
cn_dicts/41448.dict.yaml	𥇄	ni	0	𥇄
cn_dicts/41448.dict.yaml	𥜦	ni	0	𥜦
cn_dicts/41448.dict.yaml	𥜬	ni	0	𥜬
cn_dicts/41448.dict.yaml	𥷄	ni	0	𥷄
cn_dicts/41448.dict.yaml	𥺜	ni	0	𥺜
cn_dicts/41448.dict.yaml	𦆦	ni	0	𦆦
cn_dicts/41448.dict.yaml	𦤽	ni	0	𦤽
cn_dicts/41448.dict.yaml	𦦃	ni	0	𦦃
cn_dicts/41448.dict.yaml	𦮾	ni	0	𦮾
cn_dicts/41448.dict.yaml	𦰫	ni	0	𦰫
cn_dicts/41448.dict.yaml	𧃩	ni	0	𧃩
cn_dicts/41448.dict.yaml	𧈞	ni	0	𧈞
cn_dicts/41448.dict.yaml	𧏾	ni	0	𧏾
